,AePSD (um^2),dV_{max} (mV) - Spine Head,dV_{max} (mV) - Dendritic Shaft,dV_{max} (mV) - Soma,SiS (0) or DiS (1)
295,0.125573,8.218335235294418,1.6175529405137752,0.6582100598567138,0.0
296,0.106473,4.732401782039716,1.256080536334835,0.5897100595278033,0.0
297,0.126205,8.328685321607843,1.6476158691625074,0.6455873097120843,0.0
298,0.161806,7.350692280616073,2.143338556882398,0.8191771975910456,0.0
299,0.046949,3.25086835530918,0.6492645397493106,0.24620687928302232,0.0
300,0.0180024,2.8940998902669577,0.24405658481026649,0.09947802960951435,0.0
301,0.166317,5.284016103438873,2.208638040250193,0.8849109296647555,0.0
302,0.0400304,3.670669720405968,0.5437705100891037,0.21443684814266817,0.0
303,0.0717301,3.730068545061755,0.9845072435259681,0.3760240992570374,0.0
304,0.0459995,1.522398612411493,0.7337541521904996,0.23673971691100348,0.0
305,0.0463877,1.9923789001880436,0.6448752539536287,0.24898791501244943,0.0
306,0.0648551,5.382483743293804,0.8818160871628464,0.3314007536451271,0.0
307,0.204009,5.6926963523137175,2.7342606636502182,1.0533767181767502,0.0
308,0.0509669,2.395934178890627,0.807476551365383,0.25876585991220225,0.0
309,0.0291198,1.445953045553381,0.4647228016841609,0.1500198244742137,0.0
310,0.0514708,4.13251062144036,0.8126203492248862,0.2513843490104364,0.0
311,0.0455053,1.457859561282902,0.7386786439443114,0.22543004401676114,0.0
312,0.0550644,2.4711267584761742,0.8810622069496361,0.2731281024288279,0.0
313,0.269007,6.914162100465184,4.117969606732501,1.2743560504753901,0.0
314,0.0757682,2.2504089246606185,1.4488566216175371,0.2827031734983052,0.0
315,0.0923626,2.941892673611008,1.7489422838683737,0.35449758998642267,0.0
316,0.028936,3.054992203801035,0.5491496569263035,0.11034733651372619,0.0
317,0.0944794,3.4615082255458844,1.7777907407771494,0.3662909374473031,0.0
318,0.0883297,9.136952640845571,1.5799144004555927,0.32947710288618737,0.0
319,0.142201,6.8358426743617855,2.585887509407314,0.5400292529834871,0.0
320,0.116658,12.49218675936298,2.0153218734970864,0.43119315733426333,0.0
