,t(ms),V(mV) Spine Head - M,V(mV) Spine Head - lb,V(mV) Spine Head - ub,V(mV) Dendritic shaft - M,V(mV) Dendritic shaft - lb,V(mV) Dendritic shaft - ub,V(mV) Soma - M,V(mV) Soma - lb,V(mV) Soma - ub
3989,79.45000000000002,-69.98990062481575,-69.99554587186411,-69.97361236451903,-69.9934413854088,-69.99741303542508,-69.98034430043583,-69.99683125402439,-69.99873672531369,-69.99126516770708
3990,79.5,-69.9899291265826,-69.99555826795333,-69.97368863231257,-69.99346026750175,-69.99742031701575,-69.98040034256951,-69.99684042712038,-69.99874033491552,-69.99129053010742
3991,79.55000000000001,-69.98995754479817,-69.99557062768632,-69.97376467622706,-69.9934790942341,-69.99742757725163,-69.98045621999536,-69.99684957330527,-69.998743933928,-69.99131581800653
3992,79.60000000000002,-69.98998587970765,-69.99558295116978,-69.97384049692127,-69.99349786576845,-69.99743481619538,-69.98051193319905,-69.9968586926581,-69.99874752238219,-69.99134103162356
3993,79.65,-69.99001413155538,-69.9955952385101,-69.97391609505205,-69.99351658226688,-69.99744203390946,-69.98056748266481,-69.99686778525763,-69.9987511003091,-69.99136617117702
3994,79.70000000000002,-69.99004230058507,-69.99560748981338,-69.97399147127425,-69.99353524389102,-69.9974492304562,-69.9806228688754,-69.99687685118246,-69.9987546677396,-69.99139123688475
3995,79.75,-69.99007038703968,-69.99561970518538,-69.97406662624083,-69.99355385080199,-69.99745640589767,-69.98067809231219,-69.99688589051091,-69.99875822470455,-69.99141622896398
3996,79.80000000000001,-69.99009839116145,-69.99563188473154,-69.9741415606028,-69.99357240316046,-69.99746356029581,-69.98073315345509,-69.99689490332106,-69.99876177123464,-69.99144114763128
3997,79.85000000000002,-69.99012631319194,-69.99564402855702,-69.97421627500925,-69.99359090112662,-69.99747069371236,-69.98078805278259,-69.9969038896908,-69.99876530736051,-69.99146599310258
3998,79.9,-69.99015415337193,-69.99565613676667,-69.97429077010734,-69.99360934486019,-69.99747784601196,-69.98084279077175,-69.99691284969775,-69.9987688331127,-69.99149076559318
3999,79.95000000000002,-69.99018191194158,-69.99566820946501,-69.97436504654232,-69.99362773452042,-69.99748506904615,-69.98089736789822,-69.99692178341934,-69.99877234852167,-69.99151546531776
4000,80.0,-69.99020958914028,-69.99568024675624,-69.97443910495751,-69.99364607026607,-69.99749227090834,-69.98095178463625,-69.99693069093274,-69.99877585361776,-69.99154009249034
4001,80.05000000000001,-69.99023718520672,-69.99569224874429,-69.97451294599436,-69.99366435225545,-69.99749945166059,-69.98100604145864,-69.99693957231491,-69.99877934843126,-69.99156464732432
4002,80.10000000000002,-69.99026470037893,-69.99570421553277,-69.97458657029242,-69.99368258064641,-69.99750661136483,-69.98106013883684,-69.9969484276426,-69.99878283299235,-69.99158913003248
4003,80.15,-69.99029213489419,-69.99571614722498,-69.97465997848931,-69.99370075559632,-69.99751375008276,-69.98111407724083,-69.99695725699227,-69.99878630733112,-69.99161354082695
4004,80.20000000000002,-69.99031948898912,-69.99572804392393,-69.97473317122082,-69.99371887726208,-69.99752086787593,-69.98116785713927,-69.99696606044024,-69.99878977147758,-69.99163787991925
4005,80.25,-69.99034676289962,-69.9957399057323,-69.9748061491208,-69.99373694580015,-69.99752796480573,-69.98122147899937,-69.99697483806254,-69.99879322546164,-69.99166214752029
4006,80.30000000000001,-69.99037395686089,-69.99575173275248,-69.97487891282125,-69.9937549613665,-69.9975350409333,-69.98127494328698,-69.99698358993501,-69.99879666931314,-69.99168634384031
4007,80.35000000000002,-69.99040107110747,-69.99576352508657,-69.97495146295232,-69.99377292411668,-69.99754209631965,-69.98132825046655,-69.99699231613326,-69.99880010306181,-69.991710469089
4008,80.4,-69.99042810587318,-69.99577528283638,-69.97502380014225,-69.99379083420573,-69.99754913102561,-69.98138140100116,-69.99700101673267,-69.99880352673732,-69.99173452347537
4009,80.45000000000002,-69.99045506139116,-69.99578700610337,-69.9750959250175,-69.99380869178826,-69.99755614511182,-69.98143439535252,-69.9970096918084,-69.99880694036922,-69.99175850720785
4010,80.5,-69.99048193789388,-69.99579869498874,-69.97516783820257,-69.99382649701845,-69.99756313863874,-69.98148723398096,-69.99701834143539,-69.998810343987,-69.99178242049423
4011,80.55000000000001,-69.9905087356131,-69.9958103495934,-69.9752395403202,-69.99384425004996,-69.99757011166666,-69.98153991734542,-69.99702696568838,-69.99881373762005,-69.99180626354172
4012,80.60000000000002,-69.99053545477992,-69.99582197001793,-69.97531103199125,-69.99386195103607,-69.9975770642557,-69.98159244590352,-69.99703556464185,-69.99881712129769,-69.99183003655688
4013,80.65,-69.99056209562474,-69.99583355636265,-69.97538231383476,-69.99387960012955,-69.99758399646578,-69.98164482011148,-69.9970441383701,-69.99882049504913,-69.9918537397457
4014,80.70000000000002,-69.9905886583773,-69.99584510872755,-69.97545338646793,-69.99389719748274,-69.99759090835666,-69.98169704042421,-69.99705268694719,-69.9988238589035,-69.99187737331351
4015,80.75,-69.99061514326667,-69.99585662721236,-69.97552425050611,-69.99391474324754,-69.99759779998793,-69.98174910729523,-69.99706121044696,-69.99882721288986,-69.99190093746512
4016,80.80000000000001,-69.99064155052122,-69.99586811191648,-69.97559490656289,-69.99393223757541,-69.99760467141898,-69.98180102117674,-69.99706970894304,-69.99883055703717,-69.99192443240464
4017,80.85000000000002,-69.99066788036865,-69.99587956293905,-69.97566535524999,-69.99394968061732,-69.99761152270906,-69.98185278251957,-69.99707818250884,-69.9988338913743,-69.99194785833565
4018,80.9,-69.99069413303602,-69.9958909803789,-69.97573559717733,-69.99396707252384,-69.99761835391723,-69.98190439177323,-69.99708663121757,-69.99883721593005,-69.99197121546109
4019,80.95000000000002,-69.9907203087497,-69.99590236433458,-69.97580563295307,-69.99398441344509,-69.99762516510236,-69.98195584938588,-69.9970950551422,-69.99884053073313,-69.99199450398332
4020,81.0,-69.9907464077354,-69.99591371490433,-69.97587546318351,-69.99400170353071,-69.99763195632319,-69.9820071558044,-69.9971034543555,-69.99884383581218,-69.99201772410409
4021,81.05000000000001,-69.99077243021816,-69.99592503218614,-69.97594508847321,-69.99401894292994,-69.99763872763822,-69.98205831147426,-69.99711182893002,-69.99884713119572,-69.99204087602457
4022,81.10000000000002,-69.99079837642235,-69.99593631627766,-69.97601450942491,-69.99403613179157,-69.99764547910584,-69.98210931683967,-69.99712017893809,-69.99885041691222,-69.99206395994534
4023,81.15,-69.99082424657172,-69.99594756727629,-69.97608372663957,-69.99405327026393,-69.99765221078424,-69.9821601723435,-69.99712850445185,-69.99885369299004,-69.99208697606636
4024,81.20000000000002,-69.99085004088931,-69.99595878527914,-69.97615274071639,-69.99407035849495,-69.99765892273145,-69.98221087842731,-69.9971368055432,-69.99885695945748,-69.99210992458703
4025,81.25,-69.99087575959754,-69.99596997038302,-69.97622155225278,-69.9940873966321,-69.99766561500533,-69.98226143553134,-69.99714508228386,-69.99886021634275,-69.99213280570615
4026,81.30000000000001,-69.99090140291817,-69.99598112268444,-69.9762901618444,-69.99410438482239,-69.99767228766355,-69.98231184409455,-69.99715333474532,-69.99886346367397,-69.99215561962193
4027,81.35000000000002,-69.9909269710723,-69.9959922422797,-69.97635857008515,-69.99412132321245,-69.99767894076363,-69.98236210455457,-69.99716156299884,-69.99886670147917,-69.992178366532
4028,81.4,-69.99095246428037,-69.99600332926471,-69.97642677756716,-69.99413821194847,-69.99768557436293,-69.98241221734771,-69.99716976711551,-69.99886992978632,-69.99220104663343
4029,81.45000000000002,-69.9909778827622,-69.99601438373519,-69.97649478488081,-69.99415505117615,-69.99769218851863,-69.98246218290906,-69.99717794716618,-69.9988731486233,-69.99222366012266
4030,81.5,-69.99100322673692,-69.99602540578654,-69.97656259261474,-69.99417184104084,-69.99769878328772,-69.98251200167235,-69.99718610322152,-69.9988763580179,-69.99224620719559
4031,81.55000000000001,-69.99102849642307,-69.99603639551385,-69.97663020135586,-69.9941885816874,-69.99770535872705,-69.98256167407006,-69.99719423535197,-69.99887955799782,-69.99226868804755
4032,81.60000000000002,-69.99105369203852,-69.996047353012,-69.97669761168933,-69.99420527326029,-69.9977119148933,-69.98261120053336,-69.99720234362776,-69.99888274859072,-69.99229110287324
4033,81.65,-69.99107881380047,-69.99605827837553,-69.9767648241986,-69.99422191590357,-69.99771845184299,-69.98266058149215,-69.99721042811893,-69.99888592982411,-69.99231345186685
4034,81.70000000000002,-69.99110386192555,-69.99606917169872,-69.97683183946536,-69.9942385097608,-69.99772496963244,-69.98270981737508,-69.99721848889531,-69.9988891017255,-69.99233573522196
4035,81.75,-69.99112883662968,-69.9960800330756,-69.97689865806963,-69.9942550549752,-69.99773146831785,-69.9827589086095,-69.99722652602651,-69.99889226432225,-69.99235795313159
4036,81.80000000000001,-69.99115373812822,-69.99609086259987,-69.97696528058968,-69.99427155168952,-69.99773794795522,-69.98280785562149,-69.99723453958195,-69.99889541764169,-69.99238010578819
4037,81.85000000000002,-69.99117856663581,-69.996101660365,-69.97703170760207,-69.9942880000461,-69.9977444086004,-69.98285665883587,-69.99724252963085,-69.99889856171103,-69.99240219338364
4038,81.9,-69.99120332236653,-69.99611242646415,-69.97709793968168,-69.99430440018686,-69.99775085030909,-69.98290531867623,-69.99725049624222,-69.99890169655743,-69.99242421610927
4039,81.95000000000002,-69.99122800553381,-69.99612316099027,-69.97716397740167,-69.99432075225332,-69.99775727313678,-69.98295383556486,-69.99725843948484,-69.99890482220795,-69.99244617415582
4040,82.0,-69.99125261635044,-69.99613386403595,-69.97722982133351,-69.99433705638654,-69.99776367713888,-69.98300220992283,-69.99726635942733,-69.99890793868957,-69.99246806771349
4041,82.05000000000001,-69.99127715502857,-69.99614453569357,-69.977295472047,-69.99435331272721,-69.99777006237053,-69.98305044216994,-69.9972742561381,-69.99891104602922,-69.9924898969719
4042,82.10000000000002,-69.99130162177978,-69.99615517605521,-69.97736093011024,-69.99436952141558,-69.9977764288868,-69.98309853272475,-69.99728212968535,-69.99891414425372,-69.99251166212014
4043,82.15,-69.991326016815,-69.9961657852127,-69.97742619608964,-69.9943856825915,-69.99778277674254,-69.9831464820046,-69.99728998013705,-69.9989172333898,-69.9925333633467
4044,82.20000000000002,-69.99135034034451,-69.99617636325756,-69.97749127054996,-69.9944017963944,-69.99778910599248,-69.98319429042556,-69.99729780756104,-69.99892031346417,-69.99255500083954
4045,82.25,-69.99137459257801,-69.9961869102811,-69.9775561540543,-69.99441786296329,-69.99779541669116,-69.98324195840249,-69.9973056120249,-69.9989233845034,-69.9925765747861
4046,82.30000000000001,-69.99139877372458,-69.99619742637431,-69.97762084716405,-69.99443388243678,-69.99780170889298,-69.983289486349,-69.99731339359603,-69.99892644653401,-69.9925980853732
4047,82.35000000000002,-69.99142288399267,-69.99620791162793,-69.97768535043899,-69.99444985495309,-69.99780798265215,-69.98333687467748,-69.99732115234164,-69.99892949958245,-69.99261953278716
4048,82.4,-69.99144692359012,-69.99621836613245,-69.97774966443721,-69.99446578065,-69.99781423802277,-69.98338412379911,-69.99732888832872,-69.99893254367505,-69.99264091721372
4049,82.45000000000002,-69.99147089272418,-69.99622878997808,-69.97781378971517,-69.99448165966491,-69.99782047505873,-69.98343123412387,-69.9973366016241,-69.99893557883813,-69.9926622388381
4050,82.5,-69.99149479160145,-69.99623918325474,-69.9778777268277,-69.99449749213481,-69.99782669381379,-69.98347820606047,-69.99734429229437,-69.99893860509788,-69.99268349784495
4051,82.55000000000001,-69.99151862042798,-69.99624954605214,-69.97794147632797,-69.99451327819627,-69.99783289434154,-69.98352504001643,-69.99735196040596,-69.99894162248042,-69.99270469441839
4052,82.60000000000002,-69.99154237940915,-69.99625987845967,-69.97800451843193,-69.99452901798546,-69.99783907669544,-69.98357173639809,-69.9973596060251,-69.99894463101181,-69.992725828742
4053,82.65,-69.99156606874979,-69.9962701805665,-69.97806730873914,-69.99454471163818,-69.99784524092875,-69.98361829561055,-69.9973672292178,-69.99894763071802,-69.9927469009988
4054,82.70000000000002,-69.9915896886541,-69.9962804524615,-69.97812991467877,-69.9945603592898,-69.99785138709463,-69.98366471805774,-69.9973748300499,-69.99895062162496,-69.99276791137127
4055,82.75,-69.99161323932567,-69.99629069423334,-69.97819233679316,-69.9945759610753,-69.997857515246,-69.98371100414235,-69.99738240858704,-69.99895360375844,-69.9927888600414
4056,82.80000000000001,-69.99163672096753,-69.99630090597034,-69.97825457562304,-69.99459151712925,-69.99786362543571,-69.98375715426593,-69.99738996489467,-69.99895657714421,-69.99280974719059
4057,82.85000000000002,-69.99166013378209,-69.99631108776066,-69.97831663170754,-69.99460702758586,-69.99786971771641,-69.9838031688288,-69.99739749903802,-69.99895954180795,-69.99283057299974
4058,82.9,-69.99168347797116,-69.99632123969211,-69.97837850558425,-69.9946224925789,-69.9978757921406,-69.98384904823011,-69.99740501108217,-69.99896249777524,-69.99285133764917
4059,82.95000000000002,-69.99170675373595,-69.99633136185228,-69.97844019778907,-69.99463791224179,-69.99788184876064,-69.98389479286783,-69.99741250109197,-69.9989654450716,-69.99287204131873
4060,83.0,-69.99172996127712,-69.99634145432854,-69.97850170885643,-69.9946532867075,-69.99788788762872,-69.98394040313873,-69.99741996913212,-69.9989683837225,-69.99289268418771
4061,83.05000000000001,-69.99175310079468,-69.99635151720794,-69.9785630393191,-69.99466861610867,-69.9978939087969,-69.98398587943845,-69.99742741526711,-69.99897131375329,-69.99291326643485
4062,83.10000000000002,-69.9917761724881,-69.9963615505773,-69.9786241897083,-69.99468390057751,-69.99789991231704,-69.98403122216139,-69.99743483956124,-69.99897423518927,-69.9929337882384
4063,83.15,-69.99179917655626,-69.99637155452321,-69.97868516055368,-69.99469914024586,-69.9979058982409,-69.98407643170086,-69.99744224207859,-69.99897714805566,-69.99295424977608
4064,83.20000000000002,-69.99182211319743,-69.99638152913197,-69.97874595238335,-69.99471433524515,-69.99791186662007,-69.98412150844894,-69.99744962288311,-69.99898005237762,-69.99297465122505
4065,83.25,-69.99184498260931,-69.99639147448961,-69.97880656572383,-69.99472948570646,-69.99791781750598,-69.98416645279657,-69.99745698203853,-69.99898294818021,-69.99299499276201
4066,83.30000000000001,-69.99186778498903,-69.99640139068198,-69.97886700110007,-69.99474459176044,-69.9979237509499,-69.98421126513354,-69.9974643196084,-69.99898583548844,-69.99301527456306
4067,83.35000000000002,-69.99189052053312,-69.99641127779462,-69.97892725903552,-69.99475965353739,-69.99792966700298,-69.98425594584849,-69.99747163565607,-69.99898871432723,-69.99303549680387
4068,83.4,-69.99191318943755,-69.99642113591281,-69.97898734005203,-69.9947746711672,-69.9979355657162,-69.9843004953289,-69.99747893024471,-69.99899158472144,-69.99305565965952
4069,83.45000000000002,-69.9919357918977,-69.99643096512163,-69.97904724466996,-69.99478964477942,-69.9979414471404,-69.98434491396108,-69.99748620343732,-69.99899444669583,-69.99307576330462
4070,83.5,-69.9919583281084,-69.99644076550587,-69.97910697340808,-69.99480457450315,-69.99794731132626,-69.98438920213025,-69.99749345529669,-69.99899730027514,-69.99309580791322
4071,83.55000000000001,-69.99198079826388,-69.99645053715008,-69.97916652678367,-69.99481946046718,-69.99795315832431,-69.98443336022042,-69.99750068588544,-69.99900014548398,-69.99311579365892
4072,83.60000000000002,-69.99200320255781,-69.99646028013855,-69.97922590531246,-69.99483430279989,-69.99795898818495,-69.98447738861454,-69.99750789526601,-69.99900298234692,-69.99313572071475
4073,83.65,-69.99202554118331,-69.99646999455537,-69.97928510950865,-69.99484910162926,-69.99796480095841,-69.98452128769435,-69.99751508350064,-69.99900581088846,-69.99315558925326
4074,83.70000000000002,-69.99204781433288,-69.99647968048431,-69.97934413988497,-69.99486385708293,-69.99797059669478,-69.98456505784053,-69.99752225065141,-69.99900863113301,-69.99317539944649
4075,83.75,-69.99207002219852,-69.99648933800897,-69.97940299695257,-69.99487856928815,-69.99797637544403,-69.98460869943257,-69.99752939678021,-69.9990114431049,-69.99319515146595
