,t(ms),Conductance NMDA,Conductance AMPA,Conductance GABA
0,-10.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.12012012012012012,0.23677804952581713,0.8019445265005022,0.8019445265005022
3,0.24024024024024024,0.4213223686820401,0.991425727219887,0.991425727219887
4,0.36036036036036034,0.5647997885514991,1.0,1.0
5,0.4804804804804805,0.6759922568834613,0.9572778467597648,0.9572778467597648
6,0.6006006006006006,0.7618061569738787,0.9020485177241637,0.9020485177241637
7,0.7207207207207207,0.8276728558433109,0.8457922952056945,0.8457922952056945
8,0.8408408408408409,0.8778637109029395,0.7917862201834267,0.7917862201834267
9,0.960960960960961,0.9157378034477324,0.7408509315949492,0.7408509315949492
10,1.0810810810810811,0.9439367659093066,0.6930787671647478,0.6930787671647478
11,1.2012012012012012,0.9645380015831729,0.6483529440653057,0.6483529440653057
12,1.3213213213213213,0.9791751825791625,0.6065031013837161,0.6065031013837161
13,1.4414414414414414,0.989133014093579,0.567351489927282,0.567351489927282
14,1.5615615615615615,0.9954217607156378,0.5307263040710986,0.5307263040710986
15,1.6816816816816818,0.9988358568103568,0.4964651652400039,0.4964651652400039
16,1.8018018018018018,1.0,0.46441567671263134,0.46441567671263134
17,1.921921921921922,0.9994054008672931,0.4344351292185098,0.4344351292185098
18,2.042042042042042,0.9974382911285032,0.4063899808458167,0.4063899808458167
19,2.1621621621621623,0.9944023435660685,0.38015529691177896,0.38015529691177896
20,2.2822822822822824,0.9905363039321085,0.3556142038475534,0.3556142038475534
21,2.4024024024024024,0.9860278573595853,0.3326573716758921,0.3326573716758921
22,2.5225225225225225,0.9810245334438177,0.31118252789356904,0.31118252789356904
23,2.6426426426426426,0.975642282419174,0.29109400213243497,0.29109400213243497
24,2.7627627627627627,0.9699722197944407,0.2723023000337076,0.2723023000337076
25,2.8828828828828827,0.9640859305928605,0.2547237045764304,0.2547237045764304
26,3.003003003003003,0.9580396408092735,0.23827990312593647,0.23827990312593647
27,3.123123123123123,0.9518774980027412,0.22289763855342487,0.22289763855342487
28,3.2432432432432434,0.9456341512786832,0.2085083828761815,0.2085083828761815
29,3.3633633633633635,0.9393367802836933,0.195048031965654,0.195048031965654
30,3.4834834834834836,0.9330066908825164,0.1824566199636464,0.1824566199636464
31,3.6036036036036037,0.9266605700570434,0.17067805213446263,0.17067805213446263
32,3.7237237237237237,0.9203114728042673,0.15965985496288657,0.15965985496288657
33,3.843843843843844,0.9139695982678208,0.14935294238469254,0.14935294238469254
34,3.963963963963964,0.907642900114626,0.13971139710824895,0.13971139710824895
35,4.084084084084084,0.9013375665554765,0.13069226605300147,0.13069226605300147
36,4.2042042042042045,0.8950583978485593,0.12225536899351522,0.12225536899351522
37,4.324324324324325,0.8888091031795962,0.11436311955658615,0.11436311955658615
38,4.444444444444445,0.8825925341366457,0.10698035777396216,0.10698035777396216
39,4.564564564564565,0.8764108683205021,0.10007419344469809,0.10007419344469809
40,4.684684684684685,0.8702657537398101,0.09361385960932318,0.09361385960932318
