,t(ms),Total [Ca^{2+}] (uM),VDCC-dep [Ca^{2+}] (uM),NMDAR-dep [Ca^{2+}] (uM)
79,3.94999999999999,0.0006446055658625854,0.0006446055658625854,0.0
80,3.99999999999999,0.0006520800010741866,0.0006520800010741866,0.0
81,4.04999999999999,0.0006595357524274349,0.0006595357524274349,0.0
82,4.099999999999991,0.000666972866608535,0.000666972866608535,0.0
83,4.1499999999999915,0.0006743913901873596,0.0006743913901873596,0.0
84,4.199999999999992,0.0006817913696177258,0.0006817913696177258,0.0
85,4.249999999999993,0.0006891728512376734,0.0006891728512376734,0.0
86,4.299999999999994,0.0006965358812697415,0.0006965358812697415,0.0
87,4.349999999999994,0.0007038805058212495,0.0007038805058212495,0.0
88,4.399999999999995,0.000711206770884571,0.000711206770884571,0.0
89,4.449999999999996,0.0007185147223374143,0.0007185147223374143,0.0
90,4.4999999999999964,0.0007258044059430996,0.0007258044059430996,0.0
91,4.549999999999997,0.0007330758673508338,0.0007330758673508338,0.0
92,4.599999999999998,0.0007403291520959908,0.0007403291520959908,0.0
93,4.649999999999999,0.0007475643056003861,0.0007475643056003861,0.0
94,4.699999999999999,0.0007547813731725517,0.0007547813731725517,0.0
